id,happiness
8575,4.084775182426947
8576,3.7043086058504704
8577,3.84905711013065
8578,3.7569888859719445
8579,4.045550333678538
8580,4.359856425431787
8581,4.119256291538555
8582,3.7315047245220443
8583,4.498502633389427
8584,3.945941587321534
8585,3.954616766163226
8586,4.292667463280237
8587,3.7638361155313547
8588,4.637447296077147
8589,4.442995555622186
8590,4.113948648677562
8591,4.229037263498538
8592,4.009854463698847
8593,4.010791564041862
8594,3.8357028967952767
8595,2.928200631561346
8596,4.195840182648324
8597,3.9105647824138448
8598,3.731673539475457
8599,3.7905486570938036
8600,3.867048838538795
8601,3.0233388076003367
8602,2.798016410336729
8603,3.5888364434779905
8604,3.626881736125856
8605,3.503876923792044
8606,3.972339633083159
8607,3.9287406977315515
8608,3.7965255202953565
8609,4.315595161694278
8610,3.218733652448623
8611,4.4309953048108355
8612,3.7778344676611164
8613,3.8120356121659547
8614,3.8471504927879376
8615,4.391370691546216
8616,4.405622658637743
8617,3.908961435591415
8618,3.7244925639856317
8619,4.375999909104161
8620,4.396485728600044
8621,2.3060463321452964
8622,4.280727239555349
8623,4.800247952368055
8624,3.1412149265516813
8625,2.6127373382435355
8626,4.191095836495776
8627,4.226477714602542
8628,4.25620829361473
8629,4.068946539719397
8630,4.152834828201735
8631,3.7843494146950185
8632,2.8999857000123126
8633,3.800387482061808
8634,3.8582045378766487
8635,3.0722289649473997
8636,3.556255554521837
8637,3.605649491582041
8638,4.148695233901671
8639,3.102250964579306
8640,3.2211517888212575
8641,4.347780590022465
8642,2.902329666150326
8643,3.9668376989243694
8644,4.314646209307518
8645,3.280321236010834
8646,3.602593597751949
8647,3.4431271647651096
8648,4.122102285812998
8649,4.541461600217872
8650,3.5085229784270826
8651,4.1222432977501695
8652,2.8747869037284524
8653,4.033054577371715
8654,4.4449775762325565
8655,3.3056794609841904
8656,3.9118370905492386
8657,4.34035026958251
8658,2.990599247480165
8659,3.2238817143433813
8660,3.9997962757633587
8661,4.093831530187664
8662,4.179533943402202
8663,4.567274262959692
8664,3.292032348258839
8665,4.020426210505782
8666,4.028029760924549
8667,4.326661135797089
8668,4.002647436510656
8669,3.69640076820863
8670,3.8851101378165427
8671,3.5552834457275506
8672,3.9559734460430693
8673,2.5872517848009573
8674,4.439356943290369
8675,3.2532800891623594
8676,4.24397429230037
8677,3.8429782781193818
8678,3.953833428723744
8679,3.855824472676554
8680,2.879948477955155
8681,3.530506272777838
8682,3.8874166236717813
8683,3.9285248560492434
8684,4.364964650762216
8685,3.8635421261757013
8686,4.035807504800589
8687,4.140292199642996
8688,4.270230730559135
8689,4.15544919533292
8690,4.088348656209341
8691,4.074693644207935
8692,4.193794151705647
8693,3.8597512823331375
8694,2.824246409397813
8695,3.9653630989629396
8696,4.127813834947558
8697,4.02241542246648
8698,3.9631418431664183
8699,3.8287280150253693
8700,4.41991802396523
8701,4.414177745827769
8702,3.971965633486449
8703,4.138068729892757
8704,3.7950359466534502
8705,3.4116572497263395
8706,3.403346790855078
8707,4.030128768374775
8708,4.264218534701232
8709,3.384427418837862
8710,4.024013478913122
8711,3.5781899835464825
8712,4.181334188464202
8713,4.337453967605778
8714,3.606422232642754
8715,4.6674358588914036
8716,3.8694221480728577
8717,4.284081883941251
8718,3.4972331582055904
8719,4.155046744081991
8720,3.776681995941942
8721,3.581134565380774
8722,3.9198984021311407
8723,3.31659873064518
8724,4.22496334393228
8725,2.7628020360230696
8726,3.7697559986289804
8727,3.9668478098402904
8728,3.5384114387978784
8729,4.369219633611985
8730,3.129662157693607
8731,4.004557004640539
8732,4.152643815568354
8733,4.067607853991696
8734,3.6599150407990093
8735,3.841127319195447
8736,3.3470984120247103
8737,4.281526131065198
8738,4.259134048448676
8739,4.1965844908976955
8740,3.7340858450266308
8741,3.778505064785073
8742,3.8762608388368007
8743,3.9489538848621204
8744,3.4213739403278063
8745,3.933114422143513
8746,4.046892707416358
8747,4.17171748717192
8748,5.006290812071436
8749,4.16241962753401
8750,4.26390418154354
8751,4.224278259514173
8752,3.4418967523578776
8753,4.1301021407648
8754,3.5029236185713777
8755,4.11395705377635
8756,2.785899645069765
8757,4.229737523031993
8758,3.9898403539500875
8759,4.296418487515901
8760,3.5432825431500996
8761,3.7411141513908324
8762,1.9654848299565244
8763,3.788804965466892
8764,3.9322255575033953
8765,3.762398449477056
8766,4.292034469859919
8767,3.8138873412917538
8768,3.9331079330259278
8769,3.869158210354238
8770,4.045567852147737
8771,4.38106340662209
8772,4.000149289889805
8773,4.331129692482223
8774,3.9465709022288618
8775,3.8730804681877875
8776,4.161311421508117
8777,4.1611723751506124
8778,3.67924221117021
8779,3.504780846613423
8780,3.565370867802954
8781,3.0449562228448035
8782,4.448914541039365
8783,4.536266123482877
8784,4.210803156409696
8785,4.197236931240304
8786,3.910719789595022
8787,3.192604237656796
8788,3.7181686425471727
8789,3.8049309900044888
8790,3.9416160528936928
8791,2.9133195429471472
8792,3.468921497648695
8793,4.017202115349169
8794,4.406340716373554
8795,4.279488803036597
8796,4.496049847953916
8797,3.032709678933241
8798,4.022623711007419
8799,4.263674626146134
8800,3.5890795860755613
8801,3.7930589357038422
8802,3.0161888382666944
8803,3.8917573122857063
8804,4.070146701521875
8805,3.4647753922559765
8806,3.7871075508415575
8807,4.120171386880064
8808,4.7989659930830095
8809,3.7901287404366983
8810,4.524582227026565
8811,2.5188905306907046
8812,4.068220697647513
8813,4.794979780990556
8814,3.7297056374038773
8815,4.61252824590718
8816,3.4142516546697395
8817,3.6542123012794576
8818,3.8119916252037473
8819,3.69818886246052
8820,2.7118921022613893
8821,4.10842291672148
8822,3.5282677541895957
8823,4.269578721669391
8824,3.899121094990194
8825,3.541152685450192
8826,3.627931795820142
8827,4.028943609576491
8828,3.8517054084923066
8829,3.1840873864513575
8830,3.3395648675803273
8831,4.663338851960557
8832,3.5257413852548773
8833,4.2843048666486485
8834,3.8324946225195795
8835,3.8470674356177073
8836,3.293696433205873
8837,3.932962014954721
8838,3.9095536817407925
8839,3.7031267276994053
8840,4.2108727971378155
8841,4.195232071056079
8842,4.445096838078317
8843,4.209618511330532
8844,3.8350655416015753
8845,4.4339984345076395
8846,4.187764695226983
8847,3.0252644620759956
8848,3.4772275463320463
8849,2.917853535552874
8850,2.411295156422027
8851,4.157583765353637
8852,3.4488602529723478
8853,4.026561433162492
8854,3.8280872072270746
8855,3.1065694831449724
8856,3.932798952512642
8857,3.9597865978428306
8858,3.410821633232159
8859,3.2964884895675532
8860,3.8722243892259227
8861,3.2943475078097446
8862,3.457099610248989
8863,4.168076240558757
8864,4.031362041158843
8865,4.185284707943815
8866,4.080592806197803
8867,4.010931250478189
8868,4.2447329324238225
8869,3.6636735119250474
8870,4.03881571000599
8871,3.6950209115764627
8872,4.1762042403104225
8873,3.414531136699073
8874,3.0192170649444297
8875,3.7707217553988226
8876,3.4925496842438184
8877,4.479077485521065
8878,4.2004659661618895
8879,4.179148045687272
8880,4.119325646444095
8881,4.173363430150504
8882,3.418926605236284
8883,3.0952018390483196
8884,3.694820084930163
8885,3.8004671648196915
8886,3.0054763526416206
8887,3.5812649804099044
8888,4.7089574666339855
8889,3.4682351405957026
8890,4.226947678146908
8891,4.092339305310064
8892,3.6439841017684786
8893,4.003409801197284
8894,3.9757750945780024
8895,4.807331405199896
8896,4.208357398574133
8897,4.162243494315804
8898,3.544224432531394
8899,4.573849344506358
8900,3.6552315529314434
8901,4.1538627230285465
8902,3.386960538647424
8903,3.8422060318159734
8904,3.9744209680159277
8905,3.6413111533848523
8906,3.2470480765130416
8907,4.12588419497893
8908,2.5870898680467858
8909,4.08842764656065
8910,4.361151769704111
8911,4.287968313956667
8912,4.671869210473386
8913,4.196050117501979
8914,4.46437013290174
8915,4.349069375368133
8916,3.759664171962403
8917,3.113145730401647
8918,4.459087414651588
8919,4.341817167961009
8920,3.4706751365292043
8921,3.3270504401321928
8922,4.159727383777504
8923,3.901362621676199
8924,3.9691621528025225
8925,3.658802589631829
8926,4.204874554088314
8927,4.247181896607412
8928,3.1646930599435894
8929,4.2174749424879
8930,4.714716998843798
8931,3.4448593150195777
8932,4.017266854699201
8933,3.0007871043214798
8934,4.06461965807989
8935,3.7713351729782074
8936,3.86593105920683
8937,3.386234252514569
8938,3.788431594782685
8939,3.9850785108055935
8940,3.8125322577434693
8941,3.492687021269327
8942,4.059346606195831
8943,3.565161080912075
8944,3.6496197058627753
8945,4.0679264780067905
8946,4.100727516689021
8947,3.629786492234137
8948,4.033112119537222
8949,3.800110252321477
8950,3.905219493560184
8951,2.7839878033361263
8952,4.247418379638033
8953,3.6236738051638855
8954,4.015204877396911
8955,3.50868168796265
8956,3.549716953605591
8957,4.17602210206975
8958,4.127668246026328
8959,4.218741615260088
8960,4.2215940320148215
8961,3.7227373564284423
8962,4.181904872207556
8963,3.8775206321911027
8964,4.274550977191025
8965,4.266372205097228
8966,4.064890212357228
8967,4.260964852414681
8968,3.7716063210919852
8969,4.408943212934128
8970,3.9689441302048314
8971,3.950370863503265
8972,3.018584598492453
8973,3.296037673366024
8974,4.175712701290328
8975,4.040405733744083
8976,4.109227418130029
8977,4.188912090253028
8978,3.8846637776034205
8979,4.384458781651728
8980,3.3040672276012852
8981,4.266171480179885
8982,3.2146949381837713
8983,4.145431821569805
8984,3.975136468648133
8985,4.023747526074385
8986,4.3262977919309
8987,3.644462632658947
8988,4.30759309878589
8989,4.346319025357386
8990,3.500008630450662
8991,4.3068935535189325
8992,4.122988981819766
8993,3.1231081198320982
8994,3.8669121135082016
8995,4.1894926237294445
8996,3.692045022401335
8997,3.5627568870573265
8998,3.8226236023593234
8999,4.06658717044348
9000,3.9738693160289724
9001,4.054498315857807
9002,4.477865568766234
9003,4.03215995561163
9004,2.76746820639282
9005,4.181421424853996
9006,4.2553863076451774
9007,3.522697816496139
9008,3.475963580323431
9009,3.8779423621508347
9010,4.265665988533318
9011,4.302623980960089
9012,4.017966328528692
9013,3.572758493602758
9014,3.6442077988507653
9015,3.604728704217024
9016,4.323040716173519
9017,4.210544868335221
9018,3.9563362472346753
9019,3.91016215324695
9020,3.889580642083666
9021,4.201546403023148
9022,4.47642860932143
9023,2.82562545896376
9024,3.8744317915990543
9025,3.4314560164987964
9026,4.317175955270773
9027,3.60406858257898
9028,4.005133250451003
9029,3.3281915411968415
9030,3.8439624788738485
9031,4.140727261655179
9032,4.496528152996387
9033,3.191437677654847
9034,4.376247812842624
9035,4.094719344419987
9036,3.4531441298803984
9037,4.2951609417629415
9038,4.045703754777019
9039,2.430170048940731
9040,3.8071689994515037
9041,3.864029358786896
9042,3.1895463938351787
9043,3.9628741987603133
9044,3.7526661554566663
9045,3.4395003382245197
9046,3.326585594618792
9047,2.1107076301851984
9048,4.403191574422636
9049,4.158991586201227
9050,4.24553303920616
9051,3.9465991510286442
9052,3.8430998403433745
9053,3.936645558982664
9054,2.8058341544337124
9055,3.856420761604114
9056,3.6168587027367125
9057,4.369524949529408
9058,4.068234356899021
9059,3.908123261275805
9060,4.068901579735442
9061,3.9812981178456965
9062,3.4299846808545027
9063,3.8415309417709893
9064,4.058219760193929
9065,3.9785858518615034
9066,3.230729937607369
9067,3.752393814984851
9068,3.8986339634850764
9069,3.6115696505991517
9070,4.175819708734638
9071,3.524024608617986
9072,4.091617813095873
9073,4.279844943728178
9074,3.2206416935437474
9075,2.7981257282071956
9076,3.718202979267656
9077,4.307643860604161
9078,3.605910961106972
9079,4.188515452455901
9080,3.666499418111562
9081,4.193894852601144
9082,3.560405030652828
9083,4.006896498042061
9084,4.182328782960628
9085,4.343762107061258
9086,3.9119036951948285
9087,4.618963019935238
9088,3.608487988890526
9089,4.359359050160339
9090,3.657106702335862
9091,3.090782257932951
9092,3.900242622598283
9093,3.832974519601561
9094,3.8830433544663965
9095,4.175544617348491
9096,4.094271531163798
9097,3.444884332678236
9098,3.601449003017815
9099,3.436600570750895
9100,4.252744028102841
9101,4.260455954085929
9102,4.255760792656069
9103,4.065764315990458
9104,3.662766375708812
9105,3.586557259015664
9106,3.6208946958556463
9107,4.058314622268468
9108,4.3822916979158695
9109,4.339777033876325
9110,3.7949341816315982
9111,4.396230153124783
9112,3.925697107044838
9113,4.0958453300802
9114,3.857272943908118
9115,3.6556413831795482
9116,4.064607955884069
9117,4.248326705397183
9118,4.308488404066267
9119,4.160411018962936
9120,4.143307743007488
9121,3.7413393476132546
9122,4.018322918175314
9123,3.6348000533345357
9124,3.685278428412692
9125,3.8114234203339494
9126,3.5083076944354454
9127,4.2866356181342145
9128,3.982941143898973
9129,3.4234967761599138
9130,2.60448238036796
9131,4.296917573698
9132,3.797486290176217
9133,3.7916807786814397
9134,4.039518559298221
9135,4.043363695930811
9136,4.202501520191113
9137,3.7788128344619385
9138,3.8944526229464915
9139,3.322797843356486
9140,5.01910922701666
9141,3.756774839707576
9142,4.346869974192586
9143,3.0335484797309533
9144,4.0360420440360425
9145,4.185728913804518
9146,4.06689425860827
9147,2.2678909643227088
9148,3.413082283318317
9149,4.2858842336808305
9150,4.032564462124302
9151,4.360149988863135
9152,4.13984898880867
9153,4.550769944534951
9154,4.1470592224620155
9155,4.119207805489351
9156,4.215958772184544
9157,3.9425285534172936
9158,3.482068519531885
9159,3.81722216360656
9160,2.321610050439701
9161,3.1220623513311945
9162,3.927479936470473
9163,4.323759526732948
9164,4.049590659558666
9165,4.143259603386676
9166,3.966899721772375
9167,3.723178805886233
9168,4.1202132080554845
9169,4.017007013518468
9170,3.996532039431669
9171,3.1547591144027414
9172,4.301782013228543
9173,4.254649479890675
9174,3.8695340386085384
9175,4.477774852344638
9176,3.7537325680752796
9177,4.265442595767821
9178,3.2888026132817365
9179,3.804519558112912
9180,3.8305321495268583
9181,4.156407088723858
9182,1.9170360675274318
9183,4.277370211762162
9184,3.5002583238912837
9185,3.140952068378243
9186,3.957517042267752
9187,3.8278369020793077
9188,3.4945916320883743
9189,4.187800078618953
9190,1.7879420975320661
9191,4.186290766770471
9192,3.9937495065513735
9193,4.384636646817492
9194,4.075669784541621
9195,4.0198808925232985
9196,3.803682921643637
9197,4.149971395293072
9198,3.9779728115312607
9199,4.649548202060602
9200,3.724632479518886
9201,3.6117415591415365
9202,3.7215901108764395
9203,3.9201454131101365
9204,4.076441336829387
9205,4.163924526229847
9206,4.4153081663424345
9207,3.515313551763837
9208,4.098799785656805
9209,3.8882286848164225
9210,4.635311399293309
9211,3.09050061026737
9212,3.93228161252719
9213,3.916346760805785
9214,4.247510315646097
9215,4.261535589250875
9216,4.25584271063917
9217,3.684298741475766
9218,4.01212385396495
9219,4.230450065441651
9220,3.9130073798742955
9221,4.0700032877957355
9222,3.185363569806115
9223,3.8972307081452553
9224,3.1872714894482472
9225,3.630417554503435
9226,4.007983988189146
9227,2.027512326179496
9228,3.441629065619826
9229,3.4584348305973776
9230,4.17744353405043
9231,3.7252025416805266
